AREA NAME,AREA CODE,DISTRICT NAME,DISTRICT NO,ZIP CODE,LOCALE NAME,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
ATLANTIC,4B,NEW YORK 2,117,11053,PORT WASHINGTON,1051 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11054,PORT WASHINGTON,1051 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11055,PORT WASHINGTON,1051 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11120,LONG ISLAND CITY,4602 21ST ST,LONG ISLAND CITY,NY,11101.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11405,JAMAICA,8840 164TH ST,JAMAICA,NY,11432.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11425,ROCHDALE VILLAGE,165100 BAISLEY BLVD,JAMAICA,NY,11434.0,9997.0
ATLANTIC,4B,NEW YORK 2,117,11437,SPRINGFIELD GARDENS,21810 MERRICK BLVD,SPRINGFIELD GARDENS,NY,11413.0,9997.0
ATLANTIC,4B,NEW YORK 2,117,11439,JAMAICA,8840 164TH ST,JAMAICA,NY,11432.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11451,JAMAICA,8840 164TH ST,JAMAICA,NY,11432.0,9998.0
ATLANTIC,4B,NEW YORK 2,117,11499,JOHN F KENNEDY AIRPORT,250 N BOUNDARY RD STE 1,JAMAICA,NY,11430.0,9997.0
ATLANTIC,4B,NEW YORK 2,117,11549,HEMPSTEAD,200 FULTON AVE,HEMPSTEAD,NY,11550.0,3728.0
ATLANTIC,4B,NEW YORK 2,117,11555,UNIONDALE,1000 FRONT ST,UNIONDALE,NY,11553.0,1649.0
ATLANTIC,4B,NEW YORK 2,117,11773,MELVILLE,718 WALT WHITMAN RD,MELVILLE,NY,11747.0,2230.0
ATLANTIC,4B,NEW YORK 2,117,11775,HUNTINGTON STATION NY S&DC,888 E JERICHO TPKE,HUNTINGTON STATION,NY,11746.0,7522.0
ATLANTIC,4B,NEW YORK 2,117,11775,MELVILLE,718 WALT WHITMAN RD,MELVILLE,NY,11747.0,2230.0
ATLANTIC,4B,NEW YORK 2,117,11794,STONY BROOK,129 MAIN ST,STONY BROOK,NY,11790.0,1927.0
ATLANTIC,4B,NEW YORK 2,117,11815,HICKSVILLE,185 W JOHN ST,HICKSVILLE,NY,11801.0,8702.0
ATLANTIC,4B,NEW YORK 2,117,11853,JERICHO,425 N BROADWAY,JERICHO,NY,11753.0,2140.0
ATLANTIC,4B,NEW YORK 3,120,12214,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12222,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12227,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12228,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12229,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12230,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12231,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12232,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12233,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12234,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12235,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12236,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12237,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12238,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12239,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12240,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12241,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12242,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12243,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12244,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12245,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12246,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12247,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12248,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12249,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12250,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12255,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12257,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12261,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12288,ALBANY,30 KARNER RD,ALBANY,NY,12288.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12345,SCHENECTADY,29 JAY ST,SCHENECTADY,NY,12305.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,12604,POUGHKEEPSIE,55 MANSION ST,POUGHKEEPSIE,NY,12601.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13024,AUBURN,1 JAMES ST,AUBURN,NY,13021.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13225,SYRACUSE,5640 E TAFT RD,SYRACUSE,NY,13220.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13244,TEALL,226 TEALL AVE,SYRACUSE,NY,13217.0,9211.0
ATLANTIC,4B,NEW YORK 3,120,13250,SYRACUSE,5640 E TAFT RD,SYRACUSE,NY,13220.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13251,SYRACUSE,5640 E TAFT RD,SYRACUSE,NY,13220.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13252,SYRACUSE,5640 E TAFT RD,SYRACUSE,NY,13220.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13449,ROME,110 E GARDEN ST,ROME,NY,13440.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,13599,UTICA NY S&DC,100 PITCHER ST,UTICA,NY,13504.0,9937.0
ATLANTIC,4B,NEW YORK 3,120,13699,POTSDAM,21 ELM ST,POTSDAM,NY,13676.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14233,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14241,CHEEKTOWAGA,125 GALLERIA DR,BUFFALO,NY,14225.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14260,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14261,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14263,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14264,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14265,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14267,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14269,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14270,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14272,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14273,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14276,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14280,BUFFALO,1200 WILLIAM ST RM 200,BUFFALO,NY,14240.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14638,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14639,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14642,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14643,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14644,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14646,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14647,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14649,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14650,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14651,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14652,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14653,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14694,ROCHESTER,1335 JEFFERSON RD,ROCHESTER,NY,14692.0,9998.0
ATLANTIC,4B,NEW YORK 3,120,14831,CORNING,198 BAKER ST,CORNING,NY,14830.0,9998.0
ATLANTIC,4B,NORTH CAROLINA,270,27094,RURAL HALL,8201 BROAD ST,RURAL HALL,NC,27045.0,9400.0
ATLANTIC,4B,NORTH CAROLINA,270,27098,RURAL HALL,8201 BROAD ST,RURAL HALL,NC,27045.0,9400.0
ATLANTIC,4B,NORTH CAROLINA,270,27099,RURAL HALL,8201 BROAD ST,RURAL HALL,NC,27045.0,9400.0
ATLANTIC,4B,NORTH CAROLINA,270,27110,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27111,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27150,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27152,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27155,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27157,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27198,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27199,WINSTON SALEM,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105.0,6049.0
ATLANTIC,4B,NORTH CAROLINA,270,27268,HIGH POINT,315 E GREEN DR,HIGH POINT,NC,27260.0,6762.0
ATLANTIC,4B,NORTH CAROLINA,270,27294,LEXINGTON,110 N STATE ST,LEXINGTON,NC,27292.0,1000.0
ATLANTIC,4B,NORTH CAROLINA,270,27411,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27412,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27413,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27497,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27498,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27499,GREENSBORO,201 N MURROW BLVD,GREENSBORO,NC,27401.0,2914.0
ATLANTIC,4B,NORTH CAROLINA,270,27599,CHAPEL HILL,125 S ESTES DR,CHAPEL HILL,NC,27514.0,9998.0
ATLANTIC,4B,NORTH CAROLINA,270,27634,CAPITOL,311 NEW BERN AVE,RALEIGH,NC,27601.0,1417.0
ATLANTIC,4B,NORTH CAROLINA,270,27635,CAPITOL,311 NEW BERN AVE,RALEIGH,NC,27601.0,1417.0
ATLANTIC,4B,NORTH CAROLINA,270,27640,CAPITOL,311 NEW BERN AVE,RALEIGH,NC,27601.0,1417.0
ATLANTIC,4B,NORTH CAROLINA,270,27656,HILBURN ANNEX,6508 HILBURN DR,RALEIGH,NC,27613.0,1907.0
ATLANTIC,4B,NORTH CAROLINA,270,27668,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27690,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27695,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27697,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27698,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27699,WESTGATE,1 FLORETTA PL RM 208,RALEIGH,NC,27676.0,9902.0
ATLANTIC,4B,NORTH CAROLINA,270,27708,WEST DURHAM,3520 KANGAROO DR,DURHAM,NC,27705.0,4595.0
ATLANTIC,4B,NORTH CAROLINA,270,27710,WEST DURHAM,3520 KANGAROO DR,DURHAM,NC,27705.0,4595.0
ATLANTIC,4B,NORTH CAROLINA,270,27711,RESEARCH TRIANGLE PARK,65 TW ALEXANDER DR,DURHAM,NC,27709.0,962.0
ATLANTIC,4B,NORTH CAROLINA,270,27815,ROCKY MOUNT ANNEX,2451 POSTAL DR,ROCKY MOUNT,NC,27804.0,9996.0
ATLANTIC,4B,NORTH CAROLINA,270,28223,NORTH TRYON,6700 N TRYON ST,CHARLOTTE,NC,28213.0,9798.0
ATLANTIC,4B,NORTH CAROLINA,270,28228,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28242,DOWNTOWN CHARLOTTE,201 N MCDOWELL ST,CHARLOTTE,NC,28204.0,9700.0
ATLANTIC,4B,NORTH CAROLINA,270,28243,CHARLOTTE,201 N MCDOWELL ST,CHARLOTTE,NC,28204.0,9798.0
ATLANTIC,4B,NORTH CAROLINA,270,28253,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28255,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28258,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28263,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28274,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28288,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28289,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28290,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28296,CHARLOTTE,2901 SCOTT FUTRELL DR,CHARLOTTE,NC,28228.0,9880.0
ATLANTIC,4B,NORTH CAROLINA,270,28310,FORT LIBERTY,1605 ROCK MERRITT AVE,FORT LIBERTY,NC,28307.0,5001.0
ATLANTIC,4B,NORTH CAROLINA,270,28410,WILMINGTON MAIN,152 N FRONT ST STE 232,WILMINGTON,NC,28401.0,3921.0
ATLANTIC,4B,NORTH CAROLINA,270,28608,BOONE,1544 BLOWING ROCK RD,BOONE,NC,28607.0,1000.0
ATLANTIC,4B,NORTH CAROLINA,270,28633,LENOIR,114 RIDGE ST NW,LENOIR,NC,28645.0,5200.0
ATLANTIC,4B,NORTH CAROLINA,270,28656,NORTH WILKESBORO,300 8TH ST,NORTH WILKESBORO,NC,28659.0,4163.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15069,NEW KENSINGTON,501 11TH ST,NEW KENSINGTON,PA,15068.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15096,WEXFORD,10675 PERRY HWY,WEXFORD,PA,15090.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15250,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15251,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15252,GRANT STREET,395 FEDERAL ST,PITTSBURGH,PA,15212.0,9939.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15254,GRANT STREET,395 FEDERAL ST,PITTSBURGH,PA,15212.0,9939.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15255,GRANT STREET,395 FEDERAL ST,PITTSBURGH,PA,15212.0,9939.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15257,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15258,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15259,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15261,OAKLAND,347 S BOUQUET ST,PITTSBURGH,PA,15213.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15262,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15265,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15267,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15268,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15270,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15277,GREENTREE,770 TRUMBULL DR,PITTSBURGH,PA,15205.0,4363.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15278,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15279,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15281,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15282,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15283,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15286,PITTSBURGH,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15289,OAKLAND,347 S BOUQUET ST,PITTSBURGH,PA,15213.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15510,SOMERSET,201 N CENTER AVE,SOMERSET,PA,15501.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15605,GREENSBURG,238 S PENNSYLVANIA AVE,GREENSBURG,PA,15601.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15606,GREENSBURG,238 S PENNSYLVANIA AVE,GREENSBURG,PA,15601.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,15705,INDIANA,47 S 7TH ST,INDIANA,PA,15701.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16016,BOYERS,1188 BOYERS RD,BOYERS,PA,16020.0,9800.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16017,BOYERS,1188 BOYERS RD,BOYERS,PA,16020.0,9800.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16018,BOYERS,1188 BOYERS RD,BOYERS,PA,16020.0,9800.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16172,NEW WILMINGTON,143 W NESHANNOCK AVE,NEW WILMINGTON,PA,16142.0,1190.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16366,WARREN,210 W 3RD AVE STE 100,WARREN,PA,16365.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16367,WARREN,210 W 3RD AVE STE 100,WARREN,PA,16365.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16368,WARREN,210 W 3RD AVE STE 100,WARREN,PA,16365.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16369,WARREN,210 W 3RD AVE STE 100,WARREN,PA,16365.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16388,MEADVILLE,212 ARCH ST,MEADVILLE,PA,16335.0,3400.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16444,EDINBORO,300 WATERFORD ST,EDINBORO,PA,16412.0,2300.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16475,ALBION,35 E STATE ST,ALBION,PA,16401.0,1100.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16522,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16530,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16531,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16534,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16538,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16541,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16544,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16546,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16550,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16553,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16563,ERIE,2108 E 38TH ST,ERIE,PA,16515.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16654,HUNTINGDON,401 WASHINGTON ST,HUNTINGDON,PA,16652.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16698,HOUTZDALE,721 MCATEER ST,HOUTZDALE,PA,16651.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,16699,CRESSON,832 KEYSTONE AVE,CRESSON,PA,16630.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17089,CAMP HILL,1675 CAMP HILL BYP,CAMP HILL,PA,17011.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17107,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17120,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17121,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17122,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17123,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17124,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17125,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17126,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17127,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
ATLANTIC,4B,PENNSYLVANIA 1,150,17128,HARRISBURG,1425 CROOKED HILL RD,HARRISBURG,PA,17106.0,9998.0
